bus_id,temperature,vibration,speed,fuel_consumption,load,outlier_type,is_failure,timestamp
2,57.52,17.51,58.41,29.2,39.11,normal,0,2024-02-25 21:11:00
58,70.53,20.26,39.96,34.15,50.91,normal,0,2024-08-04 20:09:00
33,93.97,13.23,38.06,36.16,16.66,normal,0,2024-06-10 21:30:00
20,74.75,23.31,45.59,26.84,81.36,normal,0,2024-06-18 01:54:00
99,74.35,15.46,43.81,41.75,39.35,normal,0,2024-05-05 19:22:00
29,62.44,19.45,36.49,37.28,46.89,normal,0,2024-02-18 10:21:00
18,71.73,11.77,47.63,30.69,41.01,normal,0,2024-07-09 09:15:00
63,78.26,14.12,32.3,30.87,66.57,normal,0,2024-03-18 11:22:00
31,71.09,7.55,47.09,36.57,61.16,normal,0,2024-01-05 13:31:00
97,68.19,11.41,20.04,40.41,66.64,normal,0,2024-10-06 08:46:00
36,67.2,13.18,45.65,42.1,42.06,normal,0,2024-12-28 16:30:00
12,78.32,13.19,30.27,30.77,50.87,normal,0,2024-12-18 14:09:00
58,79.6,19.2,37.81,47.23,18.87,normal,0,2024-03-22 05:08:00
86,69.77,15.66,16.89,29.66,53.85,normal,0,2024-12-17 01:06:00
46,90.33,14.45,26.94,33.58,61.24,normal,0,2024-11-27 14:15:00
8,71.25,20.77,34.96,39.91,67.61,normal,0,2024-06-01 09:15:00
3,78.09,12.21,40.99,36.99,38.36,normal,0,2024-09-15 11:44:00
55,68.99,14.32,64.02,31.49,54.24,normal,0,2024-10-02 16:10:00
64,66.93,19.6,33.95,26.38,51.39,normal,0,2024-04-09 00:09:00
70,84.49,18.82,3.01,38.39,40.8,normal,0,2024-10-28 12:09:00
42,83.93,14.43,42.87,37.58,39.88,normal,0,2024-06-30 13:13:00
61,69.21,19.23,26.53,34.87,32.53,normal,0,2024-10-20 22:13:00
27,91.52,8.95,44.93,22.29,18.7,normal,0,2024-04-06 00:52:00
90,77.13,16.07,41.67,41.54,37.77,normal,0,2024-07-16 06:49:00
35,79.79,15.34,44.65,37.76,56.41,normal,0,2024-08-17 06:23:00
4,88.98,15.54,44.57,35.37,52.32,normal,0,2024-12-04 00:01:00
52,88.36,17.09,30.93,35.99,57.55,normal,0,2024-08-18 14:36:00
72,68.78,23.05,48.04,41.82,19.2,normal,0,2024-07-11 04:13:00
7,70.41,13.47,39.43,32.36,52.28,normal,0,2024-08-16 06:57:00
53,75.26,6.18,36.95,33.4,25.42,normal,0,2024-10-06 22:55:00
65,65.4,17.5,36.87,36.51,35.67,normal,0,2024-03-09 08:26:00
78,75.5,16.67,35.41,32.11,61.1,normal,0,2024-05-15 12:07:00
26,93.56,10.34,45.63,33.68,44.55,normal,0,2024-12-28 00:32:00
17,74.23,10.15,31.85,34.96,36.42,normal,0,2024-06-10 16:25:00
59,66.16,6.36,26.01,32.35,66.44,normal,0,2024-12-07 16:14:00
73,72.03,16.26,14.63,34.69,84.74,normal,0,2024-11-13 17:20:00
55,88.73,13.9,44.68,27.2,44.96,normal,0,2024-09-29 01:23:00
16,71.89,13.0,31.87,35.56,65.32,normal,0,2024-05-16 04:19:00
90,83.68,20.9,34.89,33.03,53.98,normal,0,2024-11-19 04:16:00
8,69.83,19.92,49.03,35.5,41.46,normal,0,2024-04-12 13:59:00
71,82.08,17.4,46.3,43.87,29.32,normal,0,2024-02-23 09:41:00
98,63.53,15.57,26.25,32.84,55.81,normal,0,2024-12-30 20:49:00
100,67.56,11.54,24.4,37.35,54.34,normal,0,2024-10-22 00:55:00
90,74.77,14.84,42.82,34.73,39.43,normal,0,2024-12-20 12:10:00
89,57.3,15.51,28.72,32.71,64.13,normal,0,2024-03-07 03:55:00
69,64.17,12.26,42.34,35.53,24.79,normal,0,2024-11-06 19:23:00
79,82.23,16.99,36.46,36.46,66.16,normal,0,2024-03-03 19:05:00
86,77.58,8.51,27.78,34.65,24.7,normal,0,2024-04-19 12:32:00
44,77.49,16.44,36.5,28.86,51.67,normal,0,2024-11-23 13:11:00
89,80.19,17.88,39.86,34.39,33.14,normal,0,2024-09-14 01:06:00
61,88.66,23.87,34.89,38.77,33.02,normal,0,2024-03-10 22:42:00
92,63.79,18.25,34.27,37.36,69.76,normal,0,2024-10-26 00:17:00
85,60.43,15.27,28.83,32.75,10.0,normal,0,2024-09-06 20:28:00
22,74.97,17.37,35.62,39.11,45.13,normal,0,2024-07-12 20:12:00
78,87.53,18.53,41.68,39.92,32.72,normal,0,2024-09-25 08:04:00
31,74.68,8.24,23.23,31.4,40.55,normal,0,2024-08-20 20:08:00
95,71.12,11.04,32.5,28.64,47.61,normal,0,2024-09-12 10:50:00
58,75.66,18.34,26.48,36.26,29.51,normal,0,2024-11-28 17:55:00
68,80.64,14.03,29.03,34.94,31.05,normal,0,2024-09-27 02:38:00
44,100.0,19.73,39.34,33.8,68.81,normal,0,2024-07-29 08:04:00
61,71.29,14.55,36.03,37.23,28.83,normal,0,2024-11-15 05:48:00
55,80.55,11.73,15.01,31.75,59.15,normal,0,2024-07-18 11:50:00
73,87.4,11.39,16.33,38.14,32.1,normal,0,2024-05-30 01:44:00
8,77.49,14.28,48.55,47.97,51.23,normal,0,2024-06-25 20:38:00
77,69.02,16.03,14.45,31.02,56.09,normal,0,2024-08-13 03:40:00
99,66.61,17.06,47.56,33.66,49.02,normal,0,2024-06-23 14:00:00
81,68.49,14.28,31.32,33.03,40.22,normal,0,2024-05-10 09:47:00
45,67.17,15.27,38.18,34.68,41.88,normal,0,2024-10-01 01:41:00
68,43.1,63.37,31.61,66.4,19.35,real_anomaly,1,2024-07-27 15:32:00
58,71.33,16.98,44.17,37.87,47.34,normal,0,2024-05-09 08:42:00
90,78.1,14.48,43.26,37.21,36.94,normal,0,2024-05-12 09:07:00
6,76.91,15.32,37.77,26.94,60.14,normal,0,2024-02-08 11:09:00
74,78.89,13.66,49.12,38.07,10.0,normal,0,2024-01-15 05:21:00
36,71.84,17.89,24.3,31.84,46.56,normal,0,2024-06-29 09:43:00
23,70.2,17.4,20.13,43.65,35.19,normal,0,2024-06-18 06:52:00
11,90.61,12.03,26.87,31.35,51.81,normal,0,2024-08-26 01:46:00
10,88.34,14.84,50.21,34.05,77.94,normal,0,2024-06-04 09:09:00
22,79.99,13.61,29.55,39.46,38.62,normal,0,2024-10-30 10:52:00
21,89.21,13.21,45.2,40.73,32.84,normal,0,2024-07-20 23:35:00
58,85.1,13.26,31.93,41.72,35.96,normal,0,2024-09-16 14:30:00
71,76.43,6.8,50.29,25.84,61.18,normal,0,2024-08-25 06:31:00
76,74.11,12.8,47.57,35.21,33.37,normal,0,2024-07-15 10:03:00
73,78.23,11.82,32.65,34.4,32.37,normal,0,2024-04-05 16:39:00
31,91.18,15.36,23.7,41.03,18.76,normal,0,2024-04-26 09:37:00
5,71.14,16.95,38.74,39.1,35.59,normal,0,2024-10-01 18:04:00
76,73.82,11.63,26.0,46.84,46.51,normal,0,2024-04-03 21:57:00
92,81.08,8.4,51.65,38.97,67.57,normal,0,2024-09-18 23:19:00
31,78.09,17.53,44.03,37.56,47.5,normal,0,2024-08-10 20:24:00
42,82.4,22.39,36.79,36.53,38.42,normal,0,2024-08-05 18:30:00
49,72.48,11.96,33.31,34.76,41.14,normal,0,2024-06-24 07:03:00
57,81.45,19.14,39.79,27.33,65.65,normal,0,2024-02-12 06:37:00
68,67.0,21.78,38.56,38.42,57.19,normal,0,2024-11-06 14:13:00
94,77.81,12.2,32.21,40.29,65.33,normal,0,2024-09-18 01:20:00
89,71.99,12.12,46.38,45.84,48.33,normal,0,2024-04-24 14:56:00
19,74.11,17.35,44.44,40.31,62.23,normal,0,2024-01-13 10:55:00
50,70.54,14.21,59.63,34.41,23.49,normal,0,2024-03-11 06:27:00
77,-999.0,349.46,342.93,-26.16,-35.89,sensor_error,0,2024-12-03 01:58:00
20,69.28,10.04,48.36,45.6,45.17,normal,0,2024-09-16 11:28:00
38,67.55,6.94,18.44,30.53,41.49,normal,0,2024-02-21 08:45:00
56,61.49,15.32,59.98,33.52,55.23,normal,0,2024-05-12 07:40:00
85,74.72,15.13,56.41,33.19,45.3,normal,0,2024-03-25 13:57:00
67,74.65,21.87,44.62,38.61,37.31,normal,0,2024-11-07 13:40:00
47,68.61,15.67,47.72,27.67,33.41,normal,0,2024-04-08 20:26:00
76,58.55,20.32,51.81,41.53,59.11,normal,0,2024-11-06 09:08:00
2,78.72,16.17,31.66,38.33,62.02,normal,0,2024-08-30 18:07:00
12,72.68,16.92,46.88,37.62,51.25,normal,0,2024-05-02 12:53:00
2,63.22,12.76,31.39,35.32,54.57,normal,0,2024-01-12 12:06:00
85,83.67,16.45,52.38,29.32,24.61,normal,0,2024-11-14 05:15:00
87,84.22,18.29,24.7,39.64,51.26,normal,0,2024-10-05 18:10:00
89,69.38,10.43,44.03,34.09,84.55,normal,0,2024-09-12 08:52:00
57,78.28,12.15,31.66,39.6,73.6,normal,0,2024-08-22 05:49:00
17,90.65,15.74,12.54,25.03,48.05,normal,0,2024-08-17 18:12:00
24,85.73,9.88,46.25,34.12,68.84,normal,0,2024-12-06 03:55:00
54,89.23,17.19,48.67,36.25,41.17,normal,0,2024-09-29 16:07:00
27,86.14,4.32,67.25,41.05,69.3,normal,0,2024-03-14 21:39:00
11,70.33,17.17,20.65,34.41,57.18,normal,0,2024-10-18 04:17:00
36,75.92,13.38,27.33,31.37,53.96,normal,0,2024-04-18 20:13:00
49,84.96,7.67,35.33,34.68,56.89,normal,0,2024-05-04 09:22:00
67,84.64,16.47,35.95,30.84,22.51,normal,0,2024-09-09 01:35:00
77,93.43,11.56,43.96,40.13,46.74,normal,0,2024-04-27 14:06:00
24,84.67,10.07,31.61,32.84,40.79,normal,0,2024-11-01 05:35:00
77,76.04,14.21,45.16,39.41,54.09,normal,0,2024-09-18 05:54:00
64,73.65,16.36,30.43,38.15,49.11,normal,0,2024-05-14 17:17:00
12,61.33,12.78,53.89,30.15,36.1,normal,0,2024-04-18 03:09:00
43,80.65,16.04,44.69,39.2,42.88,normal,0,2024-01-16 04:20:00
54,87.57,14.24,59.58,27.24,80.31,normal,0,2024-02-15 18:05:00
35,76.48,11.58,14.96,28.89,52.43,normal,0,2024-12-07 07:02:00
73,68.31,20.53,54.99,34.74,81.17,normal,0,2024-04-14 22:19:00
91,89.59,13.75,25.89,32.14,45.29,normal,0,2024-09-23 11:25:00
79,77.89,14.97,26.92,32.5,46.47,normal,0,2024-10-22 08:46:00
44,83.23,14.11,21.61,37.93,38.21,normal,0,2024-01-17 15:14:00
51,78.8,16.69,25.08,39.1,32.65,normal,0,2024-06-20 07:17:00
58,70.76,14.04,30.67,39.14,47.76,normal,0,2024-07-14 23:14:00
12,80.84,11.68,33.49,28.74,53.59,normal,0,2024-11-28 07:33:00
12,76.55,16.99,22.25,36.82,32.17,normal,0,2024-07-26 22:40:00
72,81.0,17.0,22.43,43.03,58.31,normal,0,2024-12-03 01:26:00
26,81.89,10.5,30.96,39.53,86.25,normal,0,2024-09-30 19:55:00
98,68.27,14.4,47.31,41.6,60.09,normal,0,2024-04-15 06:37:00
85,66.06,21.39,48.52,40.51,34.73,normal,0,2024-10-20 17:14:00
85,66.21,20.12,44.97,35.01,42.51,normal,0,2024-03-15 12:34:00
15,71.07,9.65,40.91,20.84,52.83,normal,0,2024-02-09 06:14:00
9,71.96,26.19,33.8,42.25,65.6,normal,0,2024-02-16 20:00:00
1,61.55,16.96,56.28,31.96,59.2,normal,0,2024-04-19 03:15:00
30,90.53,20.34,28.76,31.75,19.08,normal,0,2024-01-07 00:02:00
27,90.59,12.14,24.05,31.69,58.07,normal,0,2024-02-23 07:40:00
98,79.8,9.55,30.14,35.67,69.36,normal,0,2024-06-21 02:02:00
69,62.77,16.01,30.26,39.52,44.36,normal,0,2024-04-04 21:10:00
47,82.84,10.02,26.54,22.44,50.67,normal,0,2024-02-10 07:23:00
18,86.34,14.2,34.82,36.65,59.76,normal,0,2024-11-10 11:46:00
96,67.62,18.38,39.26,29.17,42.75,normal,0,2024-07-25 20:27:00
7,95.26,13.8,36.32,39.98,37.14,normal,0,2024-06-03 02:56:00
8,78.71,16.25,19.99,39.26,65.29,normal,0,2024-06-27 20:09:00
1,87.74,8.2,34.25,43.33,40.13,normal,0,2024-09-10 04:58:00
16,81.08,15.09,25.7,31.85,29.55,normal,0,2024-02-05 00:25:00
73,76.84,12.23,53.73,34.02,42.3,normal,0,2024-07-24 19:49:00
93,73.84,10.07,29.19,41.31,26.74,normal,0,2024-10-25 07:41:00
41,55.66,10.09,24.56,41.75,46.83,normal,0,2024-12-08 02:43:00
30,61.65,13.48,59.97,35.18,48.99,normal,0,2024-05-29 15:38:00
78,90.97,12.42,30.1,38.05,25.64,normal,0,2024-07-15 14:28:00
70,86.8,15.91,23.27,29.96,41.77,normal,0,2024-12-07 12:25:00
77,89.26,4.37,10.61,34.14,45.51,normal,0,2024-08-05 23:23:00
62,98.35,40.33,43.98,49.44,63.09,real_anomaly,1,2024-10-23 15:44:00
37,86.82,14.1,57.67,29.23,58.34,normal,0,2024-11-25 00:35:00
59,63.17,14.29,31.88,38.96,43.32,normal,0,2024-09-28 02:49:00
47,72.14,21.3,42.66,36.64,57.88,normal,0,2024-06-02 00:00:00
13,94.75,9.99,37.64,39.77,77.61,normal,0,2024-12-23 18:19:00
10,75.32,15.88,38.53,27.77,68.95,normal,0,2024-02-12 13:48:00
35,59.68,9.32,20.95,34.03,38.32,normal,0,2024-12-08 21:36:00
6,71.93,15.47,55.58,30.39,45.6,normal,0,2024-11-16 22:20:00
41,69.85,16.33,23.93,39.51,36.41,normal,0,2024-11-08 04:07:00
24,88.9,13.09,32.98,32.01,32.44,normal,0,2024-09-11 16:56:00
29,75.64,17.94,40.52,32.21,36.56,normal,0,2024-05-25 17:44:00
41,68.02,17.29,40.86,29.63,42.67,normal,0,2024-04-12 10:39:00
82,85.77,14.34,27.65,35.66,51.29,normal,0,2024-06-04 04:04:00
49,72.85,24.43,25.8,28.32,75.09,normal,0,2024-08-09 23:35:00
58,76.35,20.8,29.8,30.79,51.59,normal,0,2024-07-19 00:06:00
19,79.44,15.37,20.91,35.59,41.1,normal,0,2024-07-25 09:58:00
28,80.43,15.51,35.51,25.41,71.49,normal,0,2024-02-10 05:32:00
54,72.43,14.68,32.22,31.63,59.56,normal,0,2024-07-29 13:10:00
64,75.96,12.9,37.23,37.54,36.97,normal,0,2024-11-19 05:11:00
70,75.98,20.07,30.94,42.33,48.65,normal,0,2024-04-12 07:48:00
79,70.19,17.61,39.52,39.69,67.72,normal,0,2024-03-12 04:19:00
21,77.84,13.15,25.26,37.58,40.16,normal,0,2024-02-04 12:23:00
38,84.95,13.58,47.48,39.89,47.25,normal,0,2024-02-26 11:37:00
22,74.6,19.44,66.12,28.57,64.7,normal,0,2024-10-15 07:37:00
17,78.77,9.75,65.63,30.38,30.57,normal,0,2024-01-06 12:20:00
17,78.53,18.69,29.54,51.69,13.97,normal,0,2024-08-08 23:43:00
64,47.29,60.03,27.81,60.15,54.32,real_anomaly,1,2024-05-05 18:08:00
85,93.75,11.22,37.51,39.51,42.18,normal,0,2024-01-18 08:00:00
29,73.66,18.02,51.6,30.62,38.31,normal,0,2024-10-28 16:03:00
40,74.65,9.78,27.16,33.62,45.43,normal,0,2024-08-13 05:27:00
24,77.69,16.82,21.94,37.05,38.04,normal,0,2024-04-16 07:33:00
39,65.88,14.92,25.75,29.65,10.0,normal,0,2024-12-11 13:24:00
44,69.52,15.3,10.04,34.69,58.74,normal,0,2024-01-19 11:59:00
24,67.39,15.18,53.0,42.0,68.45,normal,0,2024-03-22 13:35:00
65,83.71,16.79,18.17,39.48,40.3,normal,0,2024-06-03 16:50:00
79,84.93,9.69,54.24,42.26,57.05,normal,0,2024-07-21 14:41:00
26,75.82,17.27,53.85,29.58,53.17,normal,0,2024-03-20 17:11:00
69,86.6,13.32,22.98,32.2,86.94,normal,0,2024-05-13 16:46:00
46,88.4,22.07,43.95,30.39,29.46,normal,0,2024-09-12 00:22:00
12,78.49,8.83,41.42,36.1,68.21,normal,0,2024-02-19 01:09:00
29,86.47,14.08,45.29,34.09,70.11,normal,0,2024-07-16 11:15:00
48,91.28,17.86,49.85,32.41,72.23,normal,0,2024-07-13 14:11:00
27,79.47,13.76,44.06,38.32,50.52,normal,0,2024-08-26 21:20:00
23,85.38,19.27,27.31,29.98,62.06,normal,0,2024-06-22 10:41:00
7,75.55,17.61,23.69,38.82,35.03,normal,0,2024-03-31 19:08:00
85,70.93,14.17,38.52,35.48,42.0,normal,0,2024-11-12 06:47:00
99,69.26,7.95,36.11,28.89,66.02,normal,0,2024-09-28 16:02:00
14,82.43,13.41,23.48,36.31,45.14,normal,0,2024-08-21 12:46:00
97,88.09,16.32,34.4,26.57,62.88,normal,0,2024-04-23 23:00:00
76,78.37,10.9,21.59,24.83,35.5,normal,0,2024-05-25 00:02:00
74,84.2,18.3,36.13,33.49,59.76,normal,0,2024-06-20 00:05:00
41,67.0,14.85,44.4,40.82,63.19,normal,0,2024-02-02 18:04:00
10,88.63,15.87,18.46,35.71,44.35,normal,0,2024-11-24 09:05:00
29,107.38,37.59,42.11,60.0,30.86,real_anomaly,1,2024-10-21 19:13:00
23,82.74,17.67,24.86,41.28,20.8,normal,0,2024-05-17 19:23:00
75,82.51,16.6,43.16,42.47,66.34,normal,0,2024-02-22 08:20:00
29,480.89,-17.31,245.33,-47.86,214.03,sensor_error,0,2024-01-11 18:11:00
80,-999.0,475.96,-49.82,-2.5,247.95,sensor_error,0,2024-03-04 12:52:00
93,74.46,16.03,16.93,32.63,37.97,normal,0,2024-10-17 02:17:00
77,71.06,15.69,46.82,35.27,34.29,normal,0,2024-10-30 02:06:00
76,73.18,10.13,41.95,32.62,45.87,normal,0,2024-08-10 20:18:00
37,81.22,11.76,60.03,39.07,52.59,normal,0,2024-04-30 00:59:00
78,77.34,16.44,26.59,41.73,46.44,normal,0,2024-01-25 10:24:00
74,72.86,16.04,44.49,26.95,46.56,normal,0,2024-07-01 10:51:00
28,80.93,19.22,23.33,29.16,55.27,normal,0,2024-09-22 08:30:00
62,93.97,14.07,16.9,36.23,48.3,normal,0,2024-12-15 13:11:00
74,71.73,3.54,42.87,44.5,62.86,normal,0,2024-07-06 01:09:00
33,70.11,13.21,43.2,34.02,45.94,normal,0,2024-03-25 00:20:00
29,69.89,9.95,35.74,33.81,62.44,normal,0,2024-04-12 19:10:00
64,309.62,-36.97,-35.13,-40.79,218.39,sensor_error,0,2024-12-29 13:04:00
6,76.79,19.05,31.24,34.34,58.87,normal,0,2024-02-14 11:55:00
8,79.3,12.72,36.38,35.93,53.66,normal,0,2024-04-04 15:05:00
20,76.03,14.9,28.63,41.22,60.02,normal,0,2024-07-28 23:35:00
31,87.05,15.27,27.45,34.56,47.08,normal,0,2024-12-13 07:53:00
13,94.66,16.11,27.95,35.34,57.61,normal,0,2024-09-27 04:48:00
62,84.53,21.46,35.01,36.8,54.96,normal,0,2024-12-12 21:47:00
47,86.23,19.83,4.36,42.47,58.95,normal,0,2024-04-01 07:44:00
83,73.43,16.56,67.3,30.91,59.69,normal,0,2024-01-25 13:45:00
67,80.66,10.37,21.36,39.57,51.25,normal,0,2024-06-07 05:57:00
71,73.9,13.92,26.56,36.32,24.97,normal,0,2024-12-23 18:51:00
62,81.26,11.49,45.45,32.01,39.49,normal,0,2024-04-22 03:38:00
99,63.33,12.37,24.68,39.97,71.94,normal,0,2024-06-19 19:09:00
92,76.99,14.17,21.0,30.87,39.04,normal,0,2024-01-02 15:19:00
77,64.36,13.15,25.39,29.99,44.47,normal,0,2024-10-09 09:22:00
67,75.99,15.83,17.32,38.59,49.28,normal,0,2024-10-06 06:37:00
35,100.0,19.81,37.92,36.75,48.18,normal,0,2024-03-15 22:03:00
59,-999.0,-75.1,-39.18,-0.6,-27.37,sensor_error,0,2024-03-18 05:13:00
17,77.55,18.26,48.29,29.42,45.69,normal,0,2024-10-28 23:08:00
51,69.66,14.35,17.46,40.38,43.0,normal,0,2024-08-05 12:28:00
45,84.98,12.31,45.35,34.2,49.61,normal,0,2024-10-29 19:15:00
52,73.26,11.6,21.7,36.8,42.6,normal,0,2024-03-02 08:04:00
64,83.6,14.81,24.6,32.33,42.56,normal,0,2024-07-02 12:18:00
32,71.6,10.2,36.58,30.6,29.83,normal,0,2024-11-27 23:55:00
27,73.21,17.51,34.69,36.86,47.64,normal,0,2024-11-09 16:31:00
26,73.33,15.49,29.53,35.39,38.81,normal,0,2024-11-24 01:59:00
17,-999.0,-39.82,368.18,-7.26,-11.75,sensor_error,0,2024-10-22 16:20:00
72,75.37,11.81,39.45,40.24,90.6,normal,0,2024-06-20 04:37:00
14,72.79,15.43,46.93,37.48,24.63,normal,0,2024-10-08 22:29:00
60,71.65,16.33,22.57,31.81,31.87,normal,0,2024-10-30 08:04:00
30,60.27,21.21,25.37,38.81,56.27,normal,0,2024-09-24 22:20:00
44,69.9,17.23,50.24,41.38,60.18,normal,0,2024-04-08 11:17:00
40,67.36,14.28,26.63,34.27,65.92,normal,0,2024-05-11 07:18:00
1,73.19,13.92,47.25,30.42,15.58,normal,0,2024-07-04 06:53:00
75,88.42,7.2,32.38,25.98,41.57,normal,0,2024-02-16 05:18:00
2,88.26,13.75,21.37,32.65,56.25,normal,0,2024-11-22 19:06:00
48,70.36,18.15,42.47,39.39,48.53,normal,0,2024-01-07 14:11:00
49,75.55,7.75,44.18,33.43,10.0,normal,0,2024-02-28 21:57:00
72,73.9,7.11,19.28,46.98,71.04,normal,0,2024-05-14 04:58:00
13,88.0,12.87,44.69,31.63,77.85,normal,0,2024-08-06 09:41:00
25,52.86,14.41,20.73,42.69,60.28,normal,0,2024-07-06 06:56:00
69,63.46,12.6,45.65,34.64,54.94,normal,0,2024-09-15 01:13:00
38,89.54,20.16,26.6,34.96,33.08,normal,0,2024-04-19 18:06:00
11,71.56,13.86,32.19,45.99,32.71,normal,0,2024-06-25 19:00:00
60,71.81,14.3,39.67,37.47,37.92,normal,0,2024-01-14 04:20:00
18,87.41,6.3,31.66,33.17,67.86,normal,0,2024-12-19 22:30:00
36,90.08,9.56,62.9,32.81,58.6,normal,0,2024-11-25 19:41:00
51,86.36,17.04,54.26,32.58,73.3,normal,0,2024-10-19 09:18:00
99,72.74,10.88,26.55,37.29,57.36,normal,0,2024-05-07 21:14:00
4,83.92,13.24,23.17,31.67,59.76,normal,0,2024-03-10 02:51:00
92,77.5,13.65,40.56,41.3,51.6,normal,0,2024-06-19 21:15:00
55,67.57,12.83,34.84,34.86,42.23,normal,0,2024-06-17 06:01:00
23,81.12,11.36,14.3,31.41,33.69,normal,0,2024-09-15 18:33:00
52,97.73,6.52,54.09,38.16,49.94,normal,0,2024-05-23 17:31:00
94,85.03,16.54,29.6,41.81,67.37,normal,0,2024-03-27 21:04:00
44,70.28,16.01,29.88,37.81,71.23,normal,0,2024-06-28 21:42:00
18,74.2,12.04,24.11,32.12,73.17,normal,0,2024-10-22 14:56:00
100,87.64,16.64,35.11,40.92,40.41,normal,0,2024-05-27 21:36:00
26,71.23,15.64,44.83,34.88,47.39,normal,0,2024-09-10 10:02:00
55,82.2,17.56,34.33,27.7,53.64,normal,0,2024-01-18 22:35:00
99,69.25,21.35,21.98,38.6,40.4,normal,0,2024-05-27 22:03:00
61,68.1,9.6,32.79,33.97,37.68,normal,0,2024-04-08 22:58:00
31,56.2,9.23,31.89,41.19,62.19,normal,0,2024-03-26 19:20:00
9,78.09,11.17,8.79,31.85,50.49,normal,0,2024-10-21 22:02:00
19,80.41,20.47,45.35,30.57,48.9,normal,0,2024-05-21 05:30:00
57,74.24,15.64,33.43,30.92,61.44,normal,0,2024-01-02 07:08:00
91,79.23,9.85,31.78,34.4,55.78,normal,0,2024-07-18 01:20:00
66,73.2,23.7,39.46,40.92,30.47,normal,0,2024-04-27 06:07:00
28,81.34,12.6,38.43,33.48,49.61,normal,0,2024-04-15 20:54:00
46,83.84,10.62,47.86,36.23,55.63,normal,0,2024-02-10 12:30:00
93,85.62,14.87,7.65,28.9,54.46,normal,0,2024-06-07 00:26:00
42,66.23,16.0,28.68,42.9,39.42,normal,0,2024-04-08 22:46:00
38,69.47,8.74,43.34,40.86,56.12,normal,0,2024-04-18 18:48:00
28,79.47,15.79,37.44,27.46,66.34,normal,0,2024-11-17 09:33:00
93,75.18,14.45,35.12,35.54,27.45,normal,0,2024-09-17 09:53:00
85,88.49,15.96,42.14,33.57,18.52,normal,0,2024-03-25 02:43:00
91,71.39,13.96,19.34,40.33,62.1,normal,0,2024-10-06 14:57:00
35,73.7,12.21,39.51,35.79,47.55,normal,0,2024-07-01 21:00:00
68,-11.21,-24.36,282.61,-1.83,270.97,sensor_error,0,2024-11-02 17:24:00
64,78.46,21.71,20.17,29.23,60.46,normal,0,2024-07-08 04:40:00
6,90.88,16.45,37.0,39.75,27.53,normal,0,2024-03-20 18:38:00
42,75.58,12.36,26.61,38.6,46.9,normal,0,2024-06-24 00:48:00
78,73.84,18.26,65.23,31.43,53.09,normal,0,2024-01-23 13:28:00
38,73.59,13.51,54.07,34.74,74.48,normal,0,2024-11-10 09:49:00
41,59.04,6.76,46.01,31.94,44.39,normal,0,2024-04-26 20:32:00
97,80.07,16.06,30.59,27.79,67.37,normal,0,2024-10-04 06:20:00
20,72.07,12.49,28.06,29.84,46.01,normal,0,2024-03-10 21:25:00
62,68.19,21.02,39.42,28.37,34.62,normal,0,2024-03-30 10:50:00
37,81.38,15.57,42.12,35.14,21.62,normal,0,2024-01-14 18:28:00
15,72.9,16.87,45.38,40.26,31.93,normal,0,2024-03-15 21:12:00
95,88.97,15.12,23.75,30.31,44.92,normal,0,2024-09-11 10:42:00
26,82.26,26.74,15.43,35.9,62.54,normal,0,2024-09-16 00:38:00
40,83.36,9.92,56.71,34.74,43.13,normal,0,2024-11-05 07:29:00
94,70.12,15.16,34.48,30.88,54.9,normal,0,2024-12-15 22:12:00
92,95.9,18.32,30.79,31.55,64.47,normal,0,2024-07-13 18:03:00
44,95.67,18.16,51.1,34.77,46.8,normal,0,2024-12-29 03:17:00
83,76.47,17.95,23.77,43.33,45.08,normal,0,2024-03-06 13:29:00
69,66.55,15.78,37.86,36.65,41.58,normal,0,2024-10-23 18:38:00
3,75.56,12.7,47.44,28.69,78.36,normal,0,2024-03-14 22:09:00
49,75.96,20.48,35.08,34.81,53.17,normal,0,2024-12-25 07:11:00
93,71.78,18.84,39.96,39.97,30.61,normal,0,2024-03-26 12:02:00
19,88.97,14.71,33.44,39.27,36.28,normal,0,2024-06-24 09:52:00
66,82.99,19.26,53.1,42.92,35.3,normal,0,2024-09-02 17:31:00
49,81.15,13.74,40.28,34.26,70.35,normal,0,2024-01-25 19:38:00
77,81.74,21.79,17.99,41.75,47.38,normal,0,2024-11-17 01:04:00
75,71.45,10.47,35.83,42.48,42.42,normal,0,2024-11-14 13:33:00
15,66.86,8.42,57.34,34.55,35.88,normal,0,2024-05-01 12:25:00
88,79.95,21.83,35.77,42.87,46.77,normal,0,2024-11-01 19:57:00
33,77.37,10.48,27.36,30.94,45.1,normal,0,2024-09-06 20:15:00
99,71.29,21.91,42.3,38.02,53.16,normal,0,2024-12-10 15:42:00
68,72.64,12.92,42.63,20.72,32.61,normal,0,2024-02-26 17:10:00
46,67.99,19.24,48.02,33.87,50.73,normal,0,2024-04-02 15:25:00
79,85.67,12.89,40.99,37.7,81.28,normal,0,2024-07-21 19:05:00
23,68.11,22.69,65.51,36.41,39.48,normal,0,2024-02-19 06:16:00
34,84.02,21.67,23.31,37.62,46.01,normal,0,2024-08-19 11:02:00
19,73.43,16.2,32.65,34.89,44.66,normal,0,2024-06-02 09:01:00
31,80.45,21.24,33.7,40.1,75.24,normal,0,2024-02-10 20:48:00
